region_code,weather_param,year, key, value
Wales,Tmin,1992,APR,4.3
Wales,Tmin,1992,MAY,7.7
Wales,Tmin,1992,JUN,9.4
Wales,Tmin,1992,JUL,11.3
Wales,Tmin,1992,AUG,10.4
Wales,Tmin,1992,SEP,8.9
Wales,Tmin,1992,OCT,4.1
Wales,Tmin,1992,NOV,4.3
Wales,Tmin,1992,DEC,0.9
Wales,Tmin,1992,WIN,1.76
Wales,Tmin,1992,SPR,5.25
Wales,Tmin,1992,SUM,10.37
Wales,Tmin,1992,AUT,5.73
Wales,Tmin,1992,ANN,5.68
Wales,Tmin,1993,JAN,2.7
Wales,Tmin,1993,FEB,2.4
Wales,Tmin,1993,MAR,2.7
Wales,Tmin,1993,APR,5.3
Wales,Tmin,1993,MAY,6.2
Wales,Tmin,1993,JUN,9.4
Wales,Tmin,1993,JUL,10.4
Wales,Tmin,1993,AUG,9.1
Wales,Tmin,1993,SEP,7.7
Wales,Tmin,1993,OCT,3.9
Wales,Tmin,1993,NOV,1.7
Wales,Tmin,1993,DEC,2.5
Wales,Tmin,1993,WIN,1.98
Wales,Tmin,1993,SPR,4.72
Wales,Tmin,1993,SUM,9.64
Wales,Tmin,1993,AUT,4.40
Wales,Tmin,1993,ANN,5.34
Wales,Tmin,1994,JAN,2.1
Wales,Tmin,1994,FEB,0.3
Wales,Tmin,1994,MAR,3.9
Wales,Tmin,1994,APR,3.4
Wales,Tmin,1994,MAY,6.0
Wales,Tmin,1994,JUN,8.7
Wales,Tmin,1994,JUL,11.0
Wales,Tmin,1994,AUG,10.6
Wales,Tmin,1994,SEP,8.6
Wales,Tmin,1994,OCT,6.2
Wales,Tmin,1994,NOV,7.4
Wales,Tmin,1994,DEC,3.6
Wales,Tmin,1994,WIN,1.69
Wales,Tmin,1994,SPR,4.45
Wales,Tmin,1994,SUM,10.14
Wales,Tmin,1994,AUT,7.37
Wales,Tmin,1994,ANN,6.02
Wales,Tmin,1995,JAN,1.6
Wales,Tmin,1995,FEB,3.2
Wales,Tmin,1995,MAR,1.2
Wales,Tmin,1995,APR,4.0
Wales,Tmin,1995,MAY,6.0
Wales,Tmin,1995,JUN,8.6
Wales,Tmin,1995,JUL,12.5
Wales,Tmin,1995,AUG,12.4
Wales,Tmin,1995,SEP,8.7
Wales,Tmin,1995,OCT,9.2
Wales,Tmin,1995,NOV,4.1
Wales,Tmin,1995,DEC,-0.3
Wales,Tmin,1995,WIN,2.80
Wales,Tmin,1995,SPR,3.74
Wales,Tmin,1995,SUM,11.22
Wales,Tmin,1995,AUT,7.34
Wales,Tmin,1995,ANN,5.97
Wales,Tmin,1996,JAN,2.4
Wales,Tmin,1996,FEB,-0.9
Wales,Tmin,1996,MAR,1.4
Wales,Tmin,1996,APR,3.7
Wales,Tmin,1996,MAY,3.9
Wales,Tmin,1996,JUN,8.0
Wales,Tmin,1996,JUL,10.5
Wales,Tmin,1996,AUG,10.8
Wales,Tmin,1996,SEP,8.5
Wales,Tmin,1996,OCT,8.0
Wales,Tmin,1996,NOV,2.7
Wales,Tmin,1996,DEC,0.0
Wales,Tmin,1996,WIN,0.42
Wales,Tmin,1996,SPR,3.00
Wales,Tmin,1996,SUM,9.79
Wales,Tmin,1996,AUT,6.42
Wales,Tmin,1996,ANN,4.94
Wales,Tmin,1997,JAN,-0.6
Wales,Tmin,1997,FEB,3.0
Wales,Tmin,1997,MAR,3.9
Wales,Tmin,1997,APR,4.1
Wales,Tmin,1997,MAY,6.0
Wales,Tmin,1997,JUN,9.3
Wales,Tmin,1997,JUL,10.7
Wales,Tmin,1997,AUG,13.1
Wales,Tmin,1997,SEP,9.6
Wales,Tmin,1997,OCT,6.2
Wales,Tmin,1997,NOV,5.6
Wales,Tmin,1997,DEC,2.9
Wales,Tmin,1997,WIN,0.72
Wales,Tmin,1997,SPR,4.68
Wales,Tmin,1997,SUM,11.05
Wales,Tmin,1997,AUT,7.14
Wales,Tmin,1997,ANN,6.17
Wales,Tmin,1998,JAN,2.1
Wales,Tmin,1998,FEB,3.9
Wales,Tmin,1998,MAR,4.5
Wales,Tmin,1998,APR,3.4
Wales,Tmin,1998,MAY,7.6
Wales,Tmin,1998,JUN,9.7
Wales,Tmin,1998,JUL,11.0
Wales,Tmin,1998,AUG,10.5
Wales,Tmin,1998,SEP,10.3
Wales,Tmin,1998,OCT,6.9
Wales,Tmin,1998,NOV,3.4
Wales,Tmin,1998,DEC,2.3
Wales,Tmin,1998,WIN,2.93
Wales,Tmin,1998,SPR,5.22
Wales,Tmin,1998,SUM,10.40
Wales,Tmin,1998,AUT,6.85
Wales,Tmin,1998,ANN,6.32
Wales,Tmin,1999,JAN,2.3
Wales,Tmin,1999,FEB,2.4
Wales,Tmin,1999,MAR,3.5
Wales,Tmin,1999,APR,5.0
Wales,Tmin,1999,MAY,8.2
Wales,Tmin,1999,JUN,8.4
Wales,Tmin,1999,JUL,11.7
Wales,Tmin,1999,AUG,11.2
Wales,Tmin,1999,SEP,10.1
Wales,Tmin,1999,OCT,6.8
Wales,Tmin,1999,NOV,4.5
Wales,Tmin,1999,DEC,2.1
Wales,Tmin,1999,WIN,2.34
Wales,Tmin,1999,SPR,5.56
Wales,Tmin,1999,SUM,10.45
Wales,Tmin,1999,AUT,7.11
Wales,Tmin,1999,ANN,6.37
Wales,Tmin,2000,JAN,1.7
Wales,Tmin,2000,FEB,2.8
Wales,Tmin,2000,MAR,3.3
Wales,Tmin,2000,APR,3.0
Wales,Tmin,2000,MAY,6.7
Wales,Tmin,2000,JUN,9.7
Wales,Tmin,2000,JUL,10.4
Wales,Tmin,2000,AUG,11.1
Wales,Tmin,2000,SEP,10.2
Wales,Tmin,2000,OCT,6.2
Wales,Tmin,2000,NOV,3.9
Wales,Tmin,2000,DEC,3.0
Wales,Tmin,2000,WIN,2.17
Wales,Tmin,2000,SPR,4.34
Wales,Tmin,2000,SUM,10.42
Wales,Tmin,2000,AUT,6.76
Wales,Tmin,2000,ANN,6.00
Wales,Tmin,2001,JAN,0.4
Wales,Tmin,2001,FEB,0.5
Wales,Tmin,2001,MAR,1.4
Wales,Tmin,2001,APR,3.2
Wales,Tmin,2001,MAY,6.9
Wales,Tmin,2001,JUN,8.8
Wales,Tmin,2001,JUL,11.1
Wales,Tmin,2001,AUG,11.4
Wales,Tmin,2001,SEP,9.5
Wales,Tmin,2001,OCT,9.6
Wales,Tmin,2001,NOV,4.2
Wales,Tmin,2001,DEC,0.4
Wales,Tmin,2001,WIN,1.34
Wales,Tmin,2001,SPR,3.82
Wales,Tmin,2001,SUM,10.46
Wales,Tmin,2001,AUT,7.77
Wales,Tmin,2001,ANN,5.64
Wales,Tmin,2002,JAN,2.7
Wales,Tmin,2002,FEB,3.4
Wales,Tmin,2002,MAR,3.4
Wales,Tmin,2002,APR,4.0
Wales,Tmin,2002,MAY,7.0
Wales,Tmin,2002,JUN,9.3
Wales,Tmin,2002,JUL,10.5
Wales,Tmin,2002,AUG,11.2
Wales,Tmin,2002,SEP,8.8
Wales,Tmin,2002,OCT,6.1
Wales,Tmin,2002,NOV,5.9
Wales,Tmin,2002,DEC,3.3
Wales,Tmin,2002,WIN,2.13
Wales,Tmin,2002,SPR,4.80
Wales,Tmin,2002,SUM,10.38
Wales,Tmin,2002,AUT,6.92
Wales,Tmin,2002,ANN,6.32
Wales,Tmin,2003,JAN,1.5
Wales,Tmin,2003,FEB,0.5
Wales,Tmin,2003,MAR,2.6
Wales,Tmin,2003,APR,4.6
Wales,Tmin,2003,MAY,7.0
Wales,Tmin,2003,JUN,10.1
Wales,Tmin,2003,JUL,12.1
Wales,Tmin,2003,AUG,12.1
Wales,Tmin,2003,SEP,8.5
Wales,Tmin,2003,OCT,4.6
Wales,Tmin,2003,NOV,4.8
Wales,Tmin,2003,DEC,1.9
Wales,Tmin,2003,WIN,1.80
Wales,Tmin,2003,SPR,4.73
Wales,Tmin,2003,SUM,11.45
Wales,Tmin,2003,AUT,5.96
Wales,Tmin,2003,ANN,5.89
Wales,Tmin,2004,JAN,2.3
Wales,Tmin,2004,FEB,1.6
Wales,Tmin,2004,MAR,2.3
Wales,Tmin,2004,APR,5.2
Wales,Tmin,2004,MAY,6.5
Wales,Tmin,2004,JUN,10.2
Wales,Tmin,2004,JUL,10.7
Wales,Tmin,2004,AUG,12.3
Wales,Tmin,2004,SEP,10.5
Wales,Tmin,2004,OCT,6.7
Wales,Tmin,2004,NOV,5.2
Wales,Tmin,2004,DEC,3.1
Wales,Tmin,2004,WIN,1.94
Wales,Tmin,2004,SPR,4.65
Wales,Tmin,2004,SUM,11.08
Wales,Tmin,2004,AUT,7.44
Wales,Tmin,2004,ANN,6.39
Wales,Tmin,2005,JAN,3.3
Wales,Tmin,2005,FEB,1.1
Wales,Tmin,2005,MAR,3.6
Wales,Tmin,2005,APR,4.5
Wales,Tmin,2005,MAY,6.2
Wales,Tmin,2005,JUN,10.1
Wales,Tmin,2005,JUL,11.6
Wales,Tmin,2005,AUG,10.4
Wales,Tmin,2005,SEP,10.1
Wales,Tmin,2005,OCT,9.4
Wales,Tmin,2005,NOV,2.4
Wales,Tmin,2005,DEC,2.0
Wales,Tmin,2005,WIN,2.55
Wales,Tmin,2005,SPR,4.77
Wales,Tmin,2005,SUM,10.70
Wales,Tmin,2005,AUT,7.34
Wales,Tmin,2005,ANN,6.27
Wales,Tmin,2006,JAN,1.4
Wales,Tmin,2006,FEB,0.9
Wales,Tmin,2006,MAR,1.4
Wales,Tmin,2006,APR,4.3
Wales,Tmin,2006,MAY,7.1
Wales,Tmin,2006,JUN,10.0
Wales,Tmin,2006,JUL,12.6
Wales,Tmin,2006,AUG,11.6
Wales,Tmin,2006,SEP,11.4
Wales,Tmin,2006,OCT,9.0
Wales,Tmin,2006,NOV,4.2
Wales,Tmin,2006,DEC,3.7
Wales,Tmin,2006,WIN,1.46
Wales,Tmin,2006,SPR,4.27
Wales,Tmin,2006,SUM,11.42
Wales,Tmin,2006,AUT,8.22
Wales,Tmin,2006,ANN,6.51
Wales,Tmin,2007,JAN,4.1
Wales,Tmin,2007,FEB,2.5
Wales,Tmin,2007,MAR,2.8
Wales,Tmin,2007,APR,5.3
Wales,Tmin,2007,MAY,6.9
Wales,Tmin,2007,JUN,10.4
Wales,Tmin,2007,JUL,10.7
Wales,Tmin,2007,AUG,10.4
Wales,Tmin,2007,SEP,9.5
Wales,Tmin,2007,OCT,7.0
Wales,Tmin,2007,NOV,4.5
Wales,Tmin,2007,DEC,2.1
Wales,Tmin,2007,WIN,3.46
Wales,Tmin,2007,SPR,5.00
Wales,Tmin,2007,SUM,10.49
Wales,Tmin,2007,AUT,7.02
Wales,Tmin,2007,ANN,6.37
Wales,Tmin,2008,JAN,3.5
Wales,Tmin,2008,FEB,1.1
Wales,Tmin,2008,MAR,2.5
Wales,Tmin,2008,APR,3.6
Wales,Tmin,2008,MAY,8.3
Wales,Tmin,2008,JUN,8.7
Wales,Tmin,2008,JUL,11.4
Wales,Tmin,2008,AUG,12.1
Wales,Tmin,2008,SEP,8.7
Wales,Tmin,2008,OCT,6.1
Wales,Tmin,2008,NOV,4.6
Wales,Tmin,2008,DEC,0.4
Wales,Tmin,2008,WIN,2.28
Wales,Tmin,2008,SPR,4.79
Wales,Tmin,2008,SUM,10.78
Wales,Tmin,2008,AUT,6.45
Wales,Tmin,2008,ANN,5.94
Wales,Tmin,2009,JAN,-0.2
Wales,Tmin,2009,FEB,1.4
Wales,Tmin,2009,MAR,2.5
Wales,Tmin,2009,APR,4.4
Wales,Tmin,2009,MAY,6.9
Wales,Tmin,2009,JUN,9.4
Wales,Tmin,2009,JUL,11.6
Wales,Tmin,2009,AUG,11.6
Wales,Tmin,2009,SEP,9.2
Wales,Tmin,2009,OCT,7.5
Wales,Tmin,2009,NOV,5.6
Wales,Tmin,2009,DEC,0.2
Wales,Tmin,2009,WIN,0.53
Wales,Tmin,2009,SPR,4.63
Wales,Tmin,2009,SUM,10.90
Wales,Tmin,2009,AUT,7.45
Wales,Tmin,2009,ANN,5.88
Wales,Tmin,2010,JAN,-1.7
Wales,Tmin,2010,FEB,-0.6
Wales,Tmin,2010,MAR,1.2
Wales,Tmin,2010,APR,3.2
Wales,Tmin,2010,MAY,5.4
Wales,Tmin,2010,JUN,9.2
Wales,Tmin,2010,JUL,12.1
Wales,Tmin,2010,AUG,10.4
Wales,Tmin,2010,SEP,9.4
Wales,Tmin,2010,OCT,6.1
Wales,Tmin,2010,NOV,1.7
Wales,Tmin,2010,DEC,-3.8
Wales,Tmin,2010,WIN,-0.69
Wales,Tmin,2010,SPR,3.27
Wales,Tmin,2010,SUM,10.57
Wales,Tmin,2010,AUT,5.75
Wales,Tmin,2010,ANN,4.41
Wales,Tmin,2011,JAN,0.3
Wales,Tmin,2011,FEB,3.5
Wales,Tmin,2011,MAR,1.8
Wales,Tmin,2011,APR,6.1
Wales,Tmin,2011,MAY,7.5
Wales,Tmin,2011,JUN,8.4
Wales,Tmin,2011,JUL,9.9
Wales,Tmin,2011,AUG,10.5
Wales,Tmin,2011,SEP,10.7
Wales,Tmin,2011,OCT,8.8
Wales,Tmin,2011,NOV,6.3
Wales,Tmin,2011,DEC,3.6
Wales,Tmin,2011,WIN,-0.12
Wales,Tmin,2011,SPR,5.11
Wales,Tmin,2011,SUM,9.58
Wales,Tmin,2011,AUT,8.57
Wales,Tmin,2011,ANN,6.44
Wales,Tmin,2012,JAN,2.9
Wales,Tmin,2012,FEB,1.3
Wales,Tmin,2012,MAR,3.8
Wales,Tmin,2012,APR,2.9
Wales,Tmin,2012,MAY,6.5
Wales,Tmin,2012,JUN,9.6
Wales,Tmin,2012,JUL,10.7
Wales,Tmin,2012,AUG,12.1
Wales,Tmin,2012,SEP,8.3
Wales,Tmin,2012,OCT,5.9
Wales,Tmin,2012,NOV,3.1
Wales,Tmin,2012,DEC,2.0
Wales,Tmin,2012,WIN,2.65
Wales,Tmin,2012,SPR,4.43
Wales,Tmin,2012,SUM,10.79
Wales,Tmin,2012,AUT,5.78
Wales,Tmin,2012,ANN,5.78
Wales,Tmin,2013,JAN,1.5
Wales,Tmin,2013,FEB,0.3
Wales,Tmin,2013,MAR,-0.7
Wales,Tmin,2013,APR,2.6
Wales,Tmin,2013,MAY,5.2
Wales,Tmin,2013,JUN,8.6
Wales,Tmin,2013,JUL,12.0
Wales,Tmin,2013,AUG,11.7
Wales,Tmin,2013,SEP,9.5
Wales,Tmin,2013,OCT,9.3
Wales,Tmin,2013,NOV,3.2
Wales,Tmin,2013,DEC,3.4
Wales,Tmin,2013,WIN,1.26
Wales,Tmin,2013,SPR,2.36
Wales,Tmin,2013,SUM,10.81
Wales,Tmin,2013,AUT,7.35
Wales,Tmin,2013,ANN,5.58
Wales,Tmin,2014,JAN,2.8
Wales,Tmin,2014,FEB,3.1
Wales,Tmin,2014,MAR,3.0
Wales,Tmin,2014,APR,5.4
Wales,Tmin,2014,MAY,7.7
Wales,Tmin,2014,JUN,9.6
Wales,Tmin,2014,JUL,11.5
Wales,Tmin,2014,AUG,10.4
Wales,Tmin,2014,SEP,9.5
Wales,Tmin,2014,OCT,8.5
Wales,Tmin,2014,NOV,4.9
Wales,Tmin,2014,DEC,2.4
Wales,Tmin,2014,WIN,3.09
Wales,Tmin,2014,SPR,5.34
Wales,Tmin,2014,SUM,10.51
Wales,Tmin,2014,AUT,7.66
Wales,Tmin,2014,ANN,6.58
Wales,Tmin,2015,JAN,1.8
Wales,Tmin,2015,FEB,0.5
Wales,Tmin,2015,MAR,2.1
Wales,Tmin,2015,APR,3.5
Wales,Tmin,2015,MAY,6.4
Wales,Tmin,2015,JUN,8.6
Wales,Tmin,2015,JUL,10.8
Wales,Tmin,2015,AUG,10.6
Wales,Tmin,2015,SEP,7.5
Wales,Tmin,2015,OCT,6.4
Wales,Tmin,2015,NOV,6.4
Wales,Tmin,2015,DEC,6.8
Wales,Tmin,2015,WIN,1.59
Wales,Tmin,2015,SPR,3.99
Wales,Tmin,2015,SUM,10.03
Wales,Tmin,2015,AUT,6.78
Wales,Tmin,2015,ANN,6.00
Wales,Tmin,2016,JAN,2.8
Wales,Tmin,2016,FEB,1.5
Wales,Tmin,2016,MAR,1.7
Wales,Tmin,2016,APR,3.1
Wales,Tmin,2016,MAY,7.4
Wales,Tmin,2016,JUN,10.9
Wales,Tmin,2016,JUL,11.8
Wales,Tmin,2016,AUG,11.9
Wales,Tmin,2016,SEP,11.2
Wales,Tmin,2016,OCT,6.6
Wales,Tmin,2016,NOV,2.5
Wales,Tmin,2016,DEC,3.4
Wales,Tmin,2016,WIN,3.75
Wales,Tmin,2016,SPR,4.07
Wales,Tmin,2016,SUM,11.52
Wales,Tmin,2016,AUT,6.75
Wales,Tmin,2016,ANN,6.24
Wales,Tmin,2017,JAN,1.9
Wales,Tmin,2017,FEB,3.3
Wales,Tmin,2017,MAR,4.2
Wales,Tmin,2017,APR,4.2
Wales,Tmin,2017,MAY,8.0
Wales,Tmin,2017,JUN,11.0
Wales,Tmin,2017,JUL,11.4
Wales,Tmin,2017,AUG,10.9
Wales,Tmin,2017,SEP,9.3
Wales,Tmin,2017,OCT,8.8
Wales,Tmin,2017,NOV,3.7
Wales,Tmin,2017,DEC,N/A
Wales,Tmin,2017,WIN,2.84
Wales,Tmin,2017,SPR,5.50
Wales,Tmin,2017,SUM,11.11
Wales,Tmin,2017,AUT,7.30
Wales,Tmin,2017,ANN,N/A
